01-01-2012 00:00:00;31-01-2012 00:00:00;1066;1002163; 31
01-01-2012 00:00:00;31-01-2012 00:00:00;1066;1002185; 78
01-01-2012 00:00:00;31-01-2012 00:00:00;1066;1002037; 22
01-01-2012 00:00:00;31-01-2012 00:00:00;1066;1001032; 30
01-01-2012 00:00:00;31-01-2012 00:00:00;1066;1007182; 24
01-01-2012 00:00:00;31-01-2012 00:00:00;1066;1002243; 61
01-01-2012 00:00:00;31-01-2012 00:00:00;1066;1007173; 30
01-01-2012 00:00:00;31-01-2012 00:00:00;1066;1001289; 96
01-01-2012 00:00:00;31-01-2012 00:00:00;1066;1002521; 47
01-01-2012 00:00:00;31-01-2012 00:00:00;1066;1007556; 75
01-01-2012 00:00:00;31-01-2012 00:00:00;1066;1001277; 78
01-01-2012 00:00:00;31-01-2012 00:00:00;1066;1001681; 52
01-01-2012 00:00:00;31-01-2012 00:00:00;1066;1005940; 29
01-01-2012 00:00:00;31-01-2012 00:00:00;1066;1003365; 45
01-01-2012 00:00:00;31-01-2012 00:00:00;1066;1005267; 50
01-01-2012 00:00:00;31-01-2012 00:00:00;1066;1003364; 17
01-01-2012 00:00:00;31-01-2012 00:00:00;1066;1003362; 19
01-01-2012 00:00:00;31-01-2012 00:00:00;1066;1007369; 36
01-01-2012 00:00:00;31-01-2012 00:00:00;1066;1003292; 18
01-01-2012 00:00:00;31-01-2012 00:00:00;1066;1008544; 17
01-01-2012 00:00:00;31-01-2012 00:00:00;1066;1002483; 33
01-01-2012 00:00:00;31-01-2012 00:00:00;1066;1001924; 18
01-01-2012 00:00:00;31-01-2012 00:00:00;1066;1001425; 29
01-01-2012 00:00:00;31-01-2012 00:00:00;1066;1003015; 36
01-01-2012 00:00:00;31-01-2012 00:00:00;1066;1000941; 17
01-01-2012 00:00:00;31-01-2012 00:00:00;1066;1001021; 33
01-01-2012 00:00:00;31-01-2012 00:00:00;1066;1009221; 17
01-01-2012 00:00:00;31-01-2012 00:00:00;1066;1003587; 16
01-01-2012 00:00:00;31-01-2012 00:00:00;1066;1007682; 30
01-01-2012 00:00:00;31-01-2012 00:00:00;1062;; 18
01-01-2012 00:00:00;31-01-2012 00:00:00;1062;1000600; 15
01-01-2012 00:00:00;31-01-2012 00:00:00;1062;1002163; 40
01-01-2012 00:00:00;31-01-2012 00:00:00;1062;1002185; 18
01-01-2012 00:00:00;31-01-2012 00:00:00;1062;1002037; 24
01-01-2012 00:00:00;31-01-2012 00:00:00;1062;1001032; 21
01-01-2012 00:00:00;31-01-2012 00:00:00;1062;1007182; 17
01-01-2012 00:00:00;31-01-2012 00:00:00;1062;1002243; 18
01-01-2012 00:00:00;31-01-2012 00:00:00;1062;1007173; 16
01-01-2012 00:00:00;31-01-2012 00:00:00;1062;1001289; 17
01-01-2012 00:00:00;31-01-2012 00:00:00;1062;1002521; 16
01-01-2012 00:00:00;31-01-2012 00:00:00;1062;1007556; 15
01-01-2012 00:00:00;31-01-2012 00:00:00;1062;1001277; 34
01-01-2012 00:00:00;31-01-2012 00:00:00;1062;1001681; 19
01-01-2012 00:00:00;31-01-2012 00:00:00;1062;1005940; 17
01-01-2012 00:00:00;31-01-2012 00:00:00;1062;1003365; 17
01-01-2012 00:00:00;31-01-2012 00:00:00;1062;1005267; 19
